date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-11-21,144.7526,145.8528,144.6569,145.3744,3756184,3756184,1.3777,0.957,145.3739,"Nov 21, 17",-0.07504876891107579
2017-11-22,145.4223,145.7954,144.7813,145.2022,3213596,3213596,-0.172211,-0.118,145.1811,"Nov 22, 17",-0.07614439924209361
2017-11-24,145.3744,145.6136,144.7813,145.2692,1193025,1193025,0.066971,0.046,145.2194,"Nov 24, 17",-0.07571810869518188
2017-11-27,145.4797,145.8911,145.0587,145.4031,3374042,3374042,0.133941,0.092,145.41,"Nov 27, 17",-0.07486616385590625
2017-11-28,145.7571,146.312,145.1352,145.8719,3973670,3973670,0.468796,0.322,145.9039,"Nov 28, 17",-0.07188340253661962
2017-11-29,146.1972,146.9626,145.5849,146.9052,5098702,5098702,1.0333,0.708,146.3641,"Nov 29, 17",-0.06530898429596527
2017-11-30,147.0009,147.728,146.4555,147.307,6500769,6500769,0.401825,0.274,147.2806,"Nov 30, 17",-0.06275251352359054
2017-12-01,147.7184,148.3116,146.2953,148.0628,5567852,5567852,0.755812,0.513,147.7057,"Dec 1, 17",-0.05794370165260755
2017-12-04,148.9334,150.0145,148.3594,149.6893,4664316,4664316,1.6264,1.098,149.4086,"Dec 4, 17",-0.047595021435415746
2017-12-05,149.6797,149.9571,147.9863,148.6273,5068043,5068043,-1.062,-0.709,148.7555,"Dec 5, 17",-0.05435204473123983
2017-12-06,148.9526,149.4596,147.4218,147.4314,3410728,3410728,-1.1959,-0.805,147.8734,"Dec 6, 17",-0.06196101286633954
2017-12-07,147.3644,147.7662,146.6277,146.9243,3771429,3771429,-0.507064,-0.344,146.9673,"Dec 7, 17",-0.06518745967736818
2017-12-08,147.2783,148.3211,146.9052,148.1107,3520281,3520281,1.1863,0.807,147.9056,"Dec 8, 17",-0.05763893572429309
2017-12-11,148.2637,149.1439,147.8811,148.6847,4102719,4102719,0.574035,0.388,148.709,"Dec 11, 17",-0.05398683462090056
2017-12-12,148.4838,151.0191,148.4455,149.9571,6321801,6321801,1.2724,0.856,150.0803,"Dec 12, 17",-0.04589113175686431
2017-12-13,149.8232,149.9476,147.2305,147.2496,5661618,5661618,-2.7075,-1.806,148.0002,"Dec 13, 17",-0.06311772363392981
2017-12-14,147.8141,148.3977,147.0487,147.3357,4637440,4637440,0.086105,0.058,147.6499,"Dec 14, 17",-0.06256990846842081
2017-12-15,147.0965,147.1444,145.451,145.9006,11279854,11279854,-1.4351,-0.974,146.1306,"Dec 15, 17",-0.07170079748145007
2017-12-18,146.7712,147.5079,146.5799,146.6947,5092838,5092838,0.794082,0.544,146.8982,"Dec 18, 17",-0.06664830011872508
2017-12-19,147.4649,147.4984,146.4651,146.599,4116449,4116449,-0.095672,-0.065,146.8116,"Dec 19, 17",-0.06725719572080653
2017-12-20,147.0009,147.2305,146.1685,146.3312,3785667,3785667,-0.267882,-0.183,146.4892,"Dec 20, 17",-0.06896108539935797
2017-12-21,146.5416,146.8191,144.9343,144.9439,4153935,4153935,-1.3873,-0.948,145.804,"Dec 21, 17",-0.07778784473862024
2017-12-22,145.1448,146.379,144.9439,145.9006,2990583,2990583,0.956725,0.66,145.8951,"Dec 22, 17",-0.07170079748145007
2017-12-26,145.9102,147.2018,145.9006,146.2163,2479017,2479017,0.31572,0.216,146.4692,"Dec 26, 17",-0.06969214187458417
2017-12-27,146.3312,146.5512,146.0059,146.5034,2149257,2149257,0.287018,0.196,146.3676,"Dec 27, 17",-0.06786545506834016
2017-12-28,146.5703,147.4505,146.5703,147.374,2687624,2687624,0.870619,0.594,147.1477,"Dec 28, 17",-0.062326222976678815
2017-12-29,147.4984,148.0246,146.776,146.7808,3327087,3327087,-0.593169,-0.402,147.2229,"Dec 29, 17",-0.06610048495321626
2018-01-02,147.8141,148.1107,146.8956,147.5749,4202503,4202503,0.794082,0.541,147.5516,"Jan 2, 18",-0.06104798759049127
2018-01-03,150.5312,152.8943,149.5649,151.6314,9441567,9441567,4.0565,2.749,151.8527,"Jan 3, 18",-0.03523832186590551
2018-01-04,152.7412,155.2992,152.4733,154.7025,7556249,7556249,3.0711,2.025,154.4424,"Jan 4, 18",-0.01569830845365982
2018-01-05,155.4105,155.8506,154.1294,155.4583,5195764,5195764,0.755813,0.489,155.0426,"Jan 5, 18",-0.01088949658267683
2018-01-08,155.621,156.8121,154.7035,156.3959,5237523,5237523,0.937592,0.603,156.0707,"Jan 8, 18",-0.00492397394410375
2018-01-09,156.8073,157.41,156.0036,156.7403,4341810,4341810,0.344421,0.22,156.8986,"Jan 9, 18",-0.002732713282068302
2018-01-10,155.8601,157.2187,155.4679,157.0752,4174105,4174105,0.334853,0.214,156.7513,"Jan 10, 18",-0.0006018968020574818
2018-01-11,157.6684,157.8023,156.2333,157.0943,3794453,3794453,0.019134,0.012,156.9686,"Jan 11, 18",-0.00048037218346021454
2018-01-12,156.9221,157.6109,155.9749,156.0802,5031886,5031886,-1.0141,-0.646,156.6855,"Jan 12, 18",-0.006932629550969833
2018-01-16,157.9554,158.1371,156.2811,156.7595,7794195,7794195,0.679276,0.435,157.0352,"Jan 16, 18",-0.0026105524089233842
2018-01-17,160.7394,161.8065,160.0219,161.3517,11710033,11710033,4.5923,2.93,160.9846,"Jan 17, 18",0.02660752892731291
2018-01-18,162.6433,163.7244,160.8734,161.8014,14259345,14259345,0.44966,0.279,161.9985,"Jan 18, 18",0.029468765628002273
2018-01-19,157.3431,158.2424,154.3198,155.3435,21172488,21172488,-6.4579,-3.991,155.7707,"Jan 19, 18",-0.011619916803355373
2018-01-22,154.5207,156.8838,154.138,155.5636,8480795,8480795,0.220045,0.142,155.5773,"Jan 22, 18",-0.010219520544023095
2018-01-23,155.774,159.0652,155.4775,159.0556,7466232,7466232,3.4921,2.245,157.5835,"Jan 23, 18",0.011998488259194763
2018-01-24,159.534,161.4187,157.6875,158.2137,5645003,5645003,-0.841919,-0.529,159.1377,"Jan 24, 18",0.006641861222702957
2018-01-25,158.7303,159.5627,158.0415,158.3094,3302520,3302520,0.095672,0.06,158.5831,"Jan 25, 18",0.007250756824784414
2018-01-26,158.9312,160.1694,158.6155,160.0984,3787913,3787913,1.7891,1.13,159.6082,"Jan 26, 18",0.018633350681873925
2018-01-29,160.2037,161.103,158.826,159.5818,3516995,3516995,-0.516631,-0.323,159.7876,"Jan 29, 18",0.015346459688820483
2018-01-30,159.0173,159.5531,156.0945,156.5394,4902341,4902341,-3.0424,-1.906,157.039,"Jan 30, 18",-0.004010948668255662
2018-01-31,156.6638,157.8501,155.7176,156.616,4072830,4072830,0.076538,0.049,156.6373,"Jan 31, 18",-0.0035235776847714726
2018-02-01,156.128,157.0273,154.8938,155.3722,4434242,4434242,-1.2437,-0.794,155.7918,"Feb 1, 18",-0.011437311748185828
2018-02-02,154.7025,154.9895,151.9914,152.148,5251938,5251938,-3.2242,-2.075,153.1818,"Feb 2, 18",-0.031951430872852245
2018-02-05,151.0574,151.641,143.5088,145.9293,8746599,8746599,-6.2187,-4.087,148.3931,"Feb 5, 18",-0.07151819242628034
2018-02-06,143.7863,148.7612,142.6573,148.6177,9867678,9867678,2.6884,1.842,146.0501,"Feb 6, 18",-0.054413125167812104
2018-02-07,147.4984,148.6177,146.6469,147.1922,6149207,6149207,-1.4255,-0.959,147.5895,"Feb 7, 18",-0.0634829337442689
2018-02-08,147.3178,147.9748,142.5064,142.5934,6779095,6779095,-4.5988,-3.124,145.0315,"Feb 8, 18",-0.09274300788064886
2018-02-09,143.5692,145.4435,139.507,144.4484,7828290,7828290,1.855,1.301,142.4615,"Feb 9, 18",-0.08094048602212395
2018-02-12,145.7913,147.2406,145.2116,146.2744,5881377,5881377,1.826,1.264,146.2212,"Feb 12, 18",-0.06932247798241134
2018-02-13,145.7913,146.0609,144.574,145.6464,4891010,4891010,-0.627993,-0.429,145.3973,"Feb 13, 18",-0.07331815654152393
2018-02-14,145.1054,149.7525,144.9218,149.5207,5479033,5479033,3.8742,2.66,148.335,"Feb 14, 18",-0.048667746602718866
2018-02-15,150.2356,151.5496,148.4965,150.7283,5623581,5623581,1.2077,0.808,150.2224,"Feb 15, 18",-0.04098433668554658
2018-02-16,150.4385,152.4486,150.4192,150.8926,4282908,4282908,0.164245,0.109,151.1997,"Feb 16, 18",-0.03993897046379153
2018-02-20,150.5158,150.68,148.6608,149.9071,4489604,4489604,-0.985468,-0.653,149.7172,"Feb 20, 18",-0.046209259030678886
2018-02-21,150.168,151.4819,148.6898,148.7477,3728571,3728571,-1.1594,-0.773,150.2493,"Feb 21, 18",-0.05358599425589394
2018-02-22,149.2695,149.7912,147.6173,147.9941,4024627,4024627,-0.753594,-0.507,148.6782,"Feb 22, 18",-0.05838080852682898
2018-02-23,149.0762,150.5786,148.854,150.2549,3256074,3256074,2.2608,1.528,149.5909,"Feb 23, 18",-0.04399636571402405
2018-02-26,150.5351,153.5012,150.2453,153.2113,3610292,3610292,2.9564,1.968,152.4049,"Feb 26, 18",-0.025186136267909068
2018-02-27,153.0954,154.3707,151.2307,151.2501,4237283,4237283,-1.9613,-1.28,152.3361,"Feb 27, 18",-0.03766436045601639
2018-02-28,152.1679,152.7861,150.5254,150.5544,3803512,3803512,-0.695626,-0.46,151.5733,"Feb 28, 18",-0.04209078334387409
2018-03-01,150.2646,151.6599,147.6173,148.6028,4039339,4039339,-1.9516,-1.296,149.3892,"Mar 1, 18",-0.054507927095408956
2018-03-02,147.6173,149.5207,146.7382,149.2598,3261141,3261141,0.656979,0.442,148.5452,"Mar 2, 18",-0.05032773471748387
2018-03-05,148.9023,152.1582,148.5448,151.6365,3670630,3670630,2.3767,1.592,151.1193,"Mar 5, 18",-0.03520587288397642
2018-03-06,151.9553,152.5447,149.904,150.4482,3685736,3685736,-1.1884,-0.784,150.8646,"Mar 6, 18",-0.04276648567345632
2018-03-07,149.7525,153.4529,149.4917,152.9601,4607677,4607677,2.512,1.67,152.1637,"Mar 7, 18",-0.02678440769155396
2018-03-08,153.6171,154.1678,149.8202,150.9216,6455612,6455612,-2.0386,-1.333,151.1759,"Mar 8, 18",-0.03975445664497885
2018-03-09,152.1389,154.1799,151.9747,153.9166,5022238,5022238,2.9951,1.985,153.4201,"Mar 9, 18",-0.020698632943479095
2018-03-12,154.2354,155.5687,153.4915,154.8345,5063497,5063497,0.917837,0.596,154.842,"Mar 12, 18",-0.014858452450789005
2018-03-13,154.6702,156.6239,153.4335,153.9263,4185590,4185590,-0.908176,-0.587,154.9399,"Mar 13, 18",-0.020636916252358986
2018-03-14,154.7475,155.2402,152.3998,152.7669,3631825,3631825,-1.1594,-0.753,153.3797,"Mar 14, 18",-0.02801365147757404
2018-03-15,153.3369,155.7909,153.1534,154.2065,3870595,3870595,1.4396,0.942,154.5447,"Mar 15, 18",-0.018854131009901416
2018-03-16,154.6412,156.4962,154.2354,154.8345,9262656,9262656,0.627994,0.407,154.9802,"Mar 16, 18",-0.014858452450789005
2018-03-19,154.3031,154.4769,151.1534,152.023,5481983,5481983,-2.8115,-1.816,152.2513,"Mar 19, 18",-0.03274674905738897
2018-03-20,152.1872,152.5833,150.0327,150.9119,4336738,4336738,-1.1111,-0.731,151.0106,"Mar 20, 18",-0.03981617333609896
2018-03-21,151.2694,152.8442,150.6414,151.3853,3482184,3482184,0.473412,0.314,151.6769,"Mar 21, 18",-0.03680414430762149
2018-03-22,149.7525,149.994,146.8541,146.941,4746349,4746349,-4.4443,-2.936,148.2093,"Mar 22, 18",-0.06508120516791398
2018-03-23,147.0956,147.4145,143.5122,143.8494,4440883,4440883,-3.0917,-2.104,145.4645,"Mar 23, 18",-0.08475165076242386
2018-03-26,146.0908,148.455,145.1923,148.1777,4103904,4103904,4.3283,3.009,147.0158,"Mar 26, 18",-0.05721264517738154
2018-03-27,148.7381,149.6266,146.0425,146.7671,3883745,3883745,-1.4106,-0.952,147.9986,"Mar 27, 18",-0.06618765182624149
2018-03-28,146.9217,148.6511,146.7478,147.3565,3664826,3664826,0.589348,0.402,147.6335,"Mar 28, 18",-0.06243756752251385
2018-03-29,147.8879,148.6801,145.9652,148.2357,3419959,3419959,0.879192,0.597,147.6479,"Mar 29, 18",-0.05684361753975637
2018-04-02,148.1487,148.1874,143.405,144.9894,5150435,5150435,-3.2462,-2.19,144.9775,"Apr 2, 18",-0.07749834891944903
2018-04-03,145.6947,145.8879,143.2794,144.7769,4135696,4135696,-0.212552,-0.147,144.4685,"Apr 3, 18",-0.07885038983316131
2018-04-04,142.8832,149.2405,142.4581,148.9023,4805261,4805261,4.1254,2.85,146.6442,"Apr 4, 18",-0.052602344725259
2018-04-05,149.2115,149.6752,148.1487,148.8154,3185388,3185388,-0.086953,-0.058,148.9797,"Apr 5, 18",-0.05315524992714884
2018-04-06,148.2647,148.7381,144.4774,145.4725,3672919,3672919,-3.3429,-2.246,146.0456,"Apr 6, 18",-0.07442460319985145
2018-04-09,146.6609,149.424,146.6061,147.5207,4413178,4413178,2.0482,1.408,148.0946,"Apr 9, 18",-0.06139283755530645
2018-04-10,149.7815,151.3032,149.511,150.1293,3955952,3955952,2.6086,1.768,150.3008,"Apr 10, 18",-0.04479550142584649
2018-04-11,149.1439,150.5061,148.6704,150.1003,3306539,3306539,-0.028983,-0.019,149.7513,"Apr 11, 18",-0.04498001524465899
2018-04-12,151.4433,153.5978,151.366,152.7186,5639444,5639444,2.6183,1.744,152.7797,"Apr 12, 18",-0.028320962424078926
2018-04-13,153.2983,153.8297,150.6317,151.4046,4057058,4057058,-1.314,-0.86,151.8205,"Apr 13, 18",-0.0366813471799291
2018-04-16,152.6413,153.7524,152.3321,152.5447,4186755,4186755,1.1401,0.753,152.9794,"Apr 16, 18",-0.029427409082406437
2018-04-17,153.4432,156.5155,153.1437,155.4624,10207534,10207534,2.9178,1.913,155.1308,"Apr 17, 18",-0.010863410146224063
2018-04-18,146.9894,147.4628,143.2407,143.7528,20381695,20381695,-11.7097,-7.532,144.525,"Apr 18, 18",-0.08536627265543381
2018-04-19,144.1392,144.1558,141.6562,142.6997,8086056,8086056,-1.0531,-0.733,142.748,"Apr 19, 18",-0.0920666692965188
2018-04-20,142.8929,142.9605,139.6177,139.9945,8265643,8265643,-2.7052,-1.896,140.4718,"Apr 20, 18",-0.1092786273189889
2018-04-23,140.1201,141.0186,139.4438,140.922,5315625,5315625,0.927499,0.663,140.4479,"Apr 23, 18",-0.10337736638972635
2018-04-24,141.55,142.3132,139.637,140.6321,4916476,4916476,-0.289844,-0.206,140.9658,"Apr 24, 18",-0.10522186832330384
2018-04-25,140.8543,141.4437,139.2322,140.9993,7324654,7324654,0.367136,0.261,140.4506,"Apr 25, 18",-0.10288554162440879
2018-04-26,141.6369,142.3712,141.2505,141.7528,4265812,4265812,0.753593,0.534,141.7503,"Apr 26, 18",-0.0980913636080214
2018-04-27,141.8688,142.2649,140.7287,141.521,3205482,3205482,-0.231875,-0.164,141.4345,"Apr 27, 18",-0.09956620164942642
2018-04-30,141.8881,142.3905,140.0524,140.0524,4415533,4415533,-1.4685,-1.038,140.7601,"Apr 30, 18",-0.10891023593591137
2018-05-01,139.7529,140.1104,138.6129,140.0911,4433393,4433393,0.038646,0.028,139.6081,"May 1, 18",-0.10866400542597876
2018-05-02,139.5694,139.9172,137.2603,137.6274,5194917,5194917,-2.4637,-1.759,138.3083,"May 2, 18",-0.12433940871592389
2018-05-03,137.3182,137.4149,135.1637,137.183,5018592,5018592,-0.444427,-0.323,136.629,"May 3, 18",-0.12716692392558884
2018-05-04,136.3231,139.4631,135.5309,139.038,4402170,4402170,1.855,1.352,138.3389,"May 4, 18",-0.11536440206706376
2018-05-07,139.1249,139.4341,137.8113,138.3713,3657009,3657009,-0.66664,-0.479,138.6663,"May 7, 18",-0.11960631113610895
2018-05-08,138.1588,138.6486,137.2506,138.1588,5369119,5369119,-0.212553,-0.154,138.0106,"May 8, 18",-0.12095835204982124
2018-05-09,138.6179,139.712,138.0123,139.3115,4195953,4195953,1.1527,0.834,139.0143,"May 9, 18",-0.11362424587929751
2018-05-10,139.839,140.9917,139.7022,140.9038,3726608,3726608,1.5923,1.143,140.5254,"May 10, 18",-0.10349316471739493
2018-05-11,140.7768,141.4997,140.2591,140.8061,3073167,3073167,-0.097686,-0.069,140.7924,"May 11, 18",-0.10411478541042886
2018-05-14,141.1285,141.7634,140.8061,140.9624,3216062,3216062,0.156299,0.111,141.2469,"May 14, 18",-0.10312031955248403
2018-05-15,140.1809,140.6596,139.6143,140.4154,4089397,4089397,-0.547048,-0.388,140.1786,"May 15, 18",-0.10660063192801672
2018-05-16,140.3763,141.6731,139.9562,141.2848,3168659,3168659,0.869415,0.619,141.2653,"May 16, 18",-0.101069034890927
2018-05-17,141.1578,141.8318,140.4447,141.1578,3147659,3147659,-0.126993,-0.09,141.1913,"May 17, 18",-0.1018770781664162
2018-05-18,141.1285,141.5876,140.6596,140.7475,2682243,2682243,-0.410286,-0.291,140.9908,"May 18, 18",-0.10448763057533958
2018-05-21,141.5974,142.6622,141.3336,142.1249,2894698,2894698,1.3774,0.979,142.1288,"May 21, 18",-0.09572386043629254
2018-05-22,142.1542,142.8224,141.6462,141.7341,2284020,2284020,-0.390748,-0.275,142.0952,"May 22, 18",-0.09821034320842806
2018-05-23,141.0112,141.3531,140.1614,141.3238,3459747,3459747,-0.410285,-0.289,140.9313,"May 23, 18",-0.10082089561735144
2018-05-24,141.0503,141.1382,139.6436,140.7377,3398701,3398701,-0.586123,-0.415,140.6027,"May 24, 18",-0.10454998352100733
2018-05-25,140.5717,141.2262,140.1418,140.3177,4914294,4914294,-0.420054,-0.298,140.4723,"May 25, 18",-0.10722225262105065
2018-05-29,139.2333,139.585,136.967,137.9536,4537638,4537638,-2.364,-1.685,137.943,"May 29, 18",-0.12226394638155685
2018-05-30,138.6179,139.7902,138.5398,139.3213,5118530,5118530,1.3676,0.991,139.1966,"May 30, 18",-0.11356189293362974
2018-05-31,139.5069,139.5069,137.7876,138.0416,6830256,6830256,-1.2797,-0.919,138.2574,"May 31, 18",-0.12170404237964304
2018-06-01,139.1357,139.5362,138.3444,138.6668,3857530,3857530,0.625197,0.453,138.7924,"Jun 1, 18",-0.11772617894786411
2018-06-04,139.0087,139.8585,138.8914,139.7315,3035257,3035257,1.0648,0.768,139.5601,"Jun 4, 18",-0.11095197677925402
2018-06-05,139.7413,140.7475,139.7315,140.3763,2836017,2836017,0.644735,0.461,140.3648,"Jun 5, 18",-0.10684940745613994
2018-06-06,141.0015,141.3727,140.22,141.3629,3220139,3220139,0.98664,0.703,140.9626,"Jun 6, 18",-0.10057212008922842
2018-06-07,141.6462,143.3069,141.5778,141.9979,4316484,4316484,0.634965,0.449,142.3025,"Jun 7, 18",-0.09653190371178191
2018-06-08,141.6462,143.0431,141.0308,142.7598,5210468,5210468,0.761959,0.537,142.1955,"Jun 8, 18",-0.09168428031339351
2018-06-11,143.2287,144.0005,142.7598,143.1897,3259986,3259986,0.429823,0.301,143.5385,"Jun 11, 18",-0.08894902201313497
2018-06-12,143.6976,144.1079,143.2287,143.473,2640515,2640515,0.283292,0.198,143.5872,"Jun 12, 18",-0.08714651287970078
2018-06-13,143.3948,144.0591,142.8185,142.965,2968180,2968180,-0.507972,-0.354,143.3787,"Jun 13, 18",-0.09037868598165809
2018-06-14,143.258,143.5804,141.7341,141.8416,3326343,3326343,-1.1234,-0.786,142.4107,"Jun 14, 18",-0.09752636956972656
2018-06-15,141.5485,142.1053,140.3763,142.0272,9116048,9116048,0.185607,0.131,141.6407,"Jun 15, 18",-0.09634548112932646
2018-06-18,140.8452,141.1773,139.8292,141.1382,4286406,4286406,-0.888953,-0.626,140.8387,"Jun 18, 18",-0.10200178405775152
2018-06-19,139.8097,140.8843,139.6436,140.5717,3487015,3487015,-0.566584,-0.401,140.3977,"Jun 19, 18",-0.10560616607007209
2018-06-20,140.8843,141.1773,139.1161,139.331,3329917,3329917,-1.2406,-0.883,139.8745,"Jun 20, 18",-0.11350017624250981
2018-06-21,139.292,139.8292,137.5727,137.9829,3887650,3887650,-1.3481,-0.968,138.4001,"Jun 21, 18",-0.1220775237991014
2018-06-22,138.3639,138.53,137.5238,138.0123,6013678,6013678,0.029305,0.021,138.069,"Jun 22, 18",-0.12189046496209831
2018-06-25,137.1526,137.1526,135.0816,135.5798,8937085,8937085,-2.4324,-1.762,135.8536,"Jun 25, 18",-0.137367356833183
2018-06-26,136.1367,136.6152,135.1305,135.8631,4139455,4139455,0.283293,0.209,135.8016,"Jun 26, 18",-0.13556484769974897
2018-06-27,135.8924,136.5469,134.2708,134.3001,4097588,4097588,-1.563,-1.15,135.2517,"Jun 27, 18",-0.14550950627919626
2018-06-28,134.9058,137.2894,134.7544,136.8009,4523666,4523666,2.5008,1.862,136.1907,"Jun 28, 18",-0.1295980525520806
2018-06-29,137.0745,138.0894,136.3809,136.4688,3753684,3753684,-0.332136,-0.243,137.142,"Jun 29, 18",-0.1317110539047579
2018-07-02,135.0816,136.9768,135.0035,136.6251,3405642,3405642,0.1563,0.115,136.3345,"Jul 2, 18",-0.1307165880468131
2018-07-03,137.3968,137.6801,136.1443,136.3418,1963232,1963232,-0.283292,-0.207,136.9009,"Jul 3, 18",-0.1325190971802471
2018-07-05,137.2308,138.1588,136.6935,138.1588,3744730,3744730,1.817,1.333,137.7018,"Jul 5, 18",-0.12095835204982124
2018-07-06,138.2565,139.6339,137.9048,139.1845,2910426,2910426,1.0257,0.742,139.1154,"Jul 6, 18",-0.11443228915478669
2018-07-09,139.292,141.3727,139.1747,141.0503,3904652,3904652,1.8658,1.341,140.7297,"Jul 9, 18",-0.10256105180511788
2018-07-10,141.1675,142.2226,140.9184,141.3629,3776991,3776991,0.312599,0.222,141.3932,"Jul 10, 18",-0.10057212008922842
2018-07-11,140.6693,142.8087,140.6693,141.5876,3526565,3526565,0.224679,0.159,141.7775,"Jul 11, 18",-0.09914245612070512
2018-07-12,142.4765,143.4339,142.3691,143.0627,3119505,3119505,1.4751,1.042,142.9763,"Jul 12, 18",-0.08975706528862416
2018-07-13,143.0627,143.5803,142.4277,142.5254,3067638,3067638,-0.537278,-0.376,142.944,"Jul 13, 18",-0.09317566097303692
2018-07-16,142.3007,142.4179,140.8745,142.0956,3468817,3468817,-0.429822,-0.302,141.8607,"Jul 16, 18",-0.09591028301874799
2018-07-17,141.402,141.6462,140.0246,140.1711,5096741,5096741,-1.9244,-1.354,140.5472,"Jul 17, 18",-0.10815500178787536
2018-07-18,140.1907,141.4508,139.4337,141.1773,6935288,6935288,1.0062,0.718,140.5127,"Jul 18, 18",-0.1017530085296285
2018-07-19,144.4303,147.0581,143.8442,145.7881,14655804,14655804,4.6108,3.266,145.6088,"Jul 19, 18",-0.07241658384753319
2018-07-20,145.1434,145.4169,142.8771,142.965,6415972,6415972,-2.8232,-1.936,143.7467,"Jul 20, 18",-0.09037868598165809
2018-07-23,142.965,143.3069,141.6609,142.33,3897892,3897892,-0.634966,-0.444,142.2776,"Jul 23, 18",-0.09441890235910459
2018-07-24,143.3069,143.639,142.5449,142.9943,3891625,3891625,0.664272,0.467,143.0967,"Jul 24, 18",-0.09019226339920264
2018-07-25,142.6328,143.258,142.1346,143.2287,3623182,3623182,0.234448,0.164,142.7686,"Jul 25, 18",-0.08870088273955941
2018-07-26,144.02,145.8174,143.2385,143.3167,4778022,4778022,0.08792,0.061,144.0837,"Jul 26, 18",-0.08814097873764559
2018-07-27,143.4925,143.7367,141.3141,141.7927,3749642,3749642,-1.5239,-1.063,142.2686,"Jul 27, 18",-0.09783749804351734
2018-07-30,141.4508,142.8575,141.3434,142.1249,3608283,3608283,0.332135,0.234,142.1316,"Jul 30, 18",-0.09572386043629254
2018-07-31,142.3691,142.4277,140.8247,141.5778,5474478,5474478,-0.547047,-0.385,141.5146,"Jul 31, 18",-0.09920480906637288
2018-08-01,141.4118,141.8318,140.0246,140.1809,3388386,3388386,-1.3969,-0.987,140.5675,"Aug 1, 18",-0.1080926488422076
2018-08-02,139.5557,140.0441,139.038,139.6534,3841447,3841447,-0.527509,-0.376,139.6087,"Aug 2, 18",-0.1114488915809526
2018-08-03,139.9269,144.4987,139.6925,144.2838,8053567,8053567,4.6304,3.316,143.3898,"Aug 3, 18",-0.08198776100752177
2018-08-06,143.5511,143.7953,142.203,142.6524,3913743,3913743,-1.6314,-1.131,142.6399,"Aug 6, 18",-0.09236761769754755
2018-08-07,143.258,144.2251,142.965,143.6097,3508758,3508758,0.957333,0.671,143.7259,"Aug 7, 18",-0.08627675291309148
2018-08-08,143.9223,144.02,142.8575,143.4925,3581746,3581746,-0.117224,-0.082,143.375,"Aug 8, 18",-0.08702244324291308
2018-08-09,143.6998,144.1047,142.9099,142.9494,3093504,3093504,-0.543123,-0.379,143.3328,"Aug 9, 18",-0.0904779416910883
2018-08-10,142.6828,143.2456,142.0706,142.663,3003158,3003158,-0.286352,-0.2,142.5716,"Aug 10, 18",-0.09230017471549877
2018-08-13,142.3372,142.4853,140.7375,140.9153,2858842,2858842,-1.7477,-1.225,141.4132,"Aug 13, 18",-0.10341999544441748
2018-08-14,141.2016,142.0113,141.1325,141.5571,2860041,2860041,0.641826,0.455,141.5043,"Aug 14, 18",-0.0993365137577322
2018-08-15,140.7573,142.1891,140.2142,142.1002,4241496,4241496,0.543083,0.384,141.2814,"Aug 15, 18",-0.09588101530955698
2018-08-16,142.5544,143.8479,142.5544,143.5122,5250878,5250878,1.412,0.994,143.4181,"Aug 16, 18",-0.0868971010970301
2018-08-17,142.9691,144.549,142.8704,144.2231,2678820,2678820,0.710945,0.495,143.9464,"Aug 17, 18",-0.08237396751793297
2018-08-20,144.5293,145.3093,144.312,144.6675,2499654,2499654,0.444341,0.308,144.6812,"Aug 20, 18",-0.079546452308268
2018-08-21,145.1513,145.2698,144.0553,144.1343,3106876,3106876,-0.533209,-0.369,144.6042,"Aug 21, 18",-0.0829389615562278
2018-08-22,144.1738,144.3219,143.3641,143.4135,2388961,2388961,-0.720819,-0.5,143.6225,"Aug 22, 18",-0.08752508433554035
2018-08-23,143.216,143.6899,142.9296,143.5418,2220603,2220603,0.128365,0.09,143.3832,"Aug 23, 18",-0.08670876975093188
2018-08-24,143.6307,144.2497,143.0481,144.2034,2776813,2776813,0.661574,0.461,143.9886,"Aug 24, 18",-0.08249930966381595
2018-08-27,145.0921,145.7635,144.6774,144.8452,3491565,3491565,0.641826,0.445,145.1007,"Aug 27, 18",-0.07841582797713048
2018-08-28,145.102,145.1415,144.3515,144.7465,2455328,2455328,-0.098743,-0.068,144.6887,"Aug 28, 18",-0.07904381121564073
2018-08-29,145.023,146.0696,144.7564,145.6845,3153845,3153845,0.938053,0.648,145.6167,"Aug 29, 18",-0.07307574355887705
2018-08-30,145.181,145.4476,143.4233,144.0948,3340369,3340369,-1.5898,-1.091,144.2457,"Aug 30, 18",-0.08319028210254144
2018-08-31,143.8874,144.9341,143.7098,144.6379,3488476,3488476,0.543084,0.377,144.4311,"Aug 31, 18",-0.07973478365436622
2018-09-04,144.1442,144.3515,142.9889,143.8479,3326153,3326153,-0.78994,-0.546,143.6365,"Sep 4, 18",-0.08476119458063826
2018-09-05,143.3641,144.9045,143.2259,144.8156,3126540,3126540,0.967676,0.673,144.4757,"Sep 5, 18",-0.07860415932322888
2018-09-06,145.0328,145.803,143.7097,144.549,4248831,4248831,-0.266605,-0.184,144.5853,"Sep 6, 18",-0.0803004139472087
2018-09-07,144.1047,144.6607,143.295,143.6208,4693127,4693127,-0.928178,-0.642,143.8715,"Sep 7, 18",-0.08620612865830463
2018-09-10,144.7564,145.4476,143.7294,143.8183,3618209,3618209,0.197485,0.138,144.415,"Sep 10, 18",-0.08494952592673666
